target_id	state	reference_name	sequence_identity	exact_sequence_match_0.95	CA_coverage	sha256	reference_path
7v8t_a	state1	7v8t.A.pdb	1.000000	1	0.944030	dee438c18c50eee55ed1a4900e20e16dd89d788746f4464c0ea33b54efb54433	references/7v8t_a/state1_7v8t.A.pdb
7vbo_a	state1	7vbo.A.pdb	1.000000	1	0.891626	3980b4365eef354a284bb4f0584585c51547a1fdfe10a64821a288c40d04bade	references/7vbo_a/state1_7vbo.A.pdb
7vd7_b	state1	7vd7.B.pdb	1.000000	1	1.000000	6881cff0a1bfe6e871a45ffe335478e662057379a9692e0b15410dd238ec9e8d	references/7vd7_b/state1_7vd7.B.pdb
7vf3_b	state1	7vf3.B.pdb	1.000000	1	0.096774	3ec6d748218c9656ce1eae6b105dbaa2ece1af1925177308f22ddd723f031112	references/7vf3_b/state1_7vf3.B.pdb
7vfc_a	state1	7vfc.A.pdb	1.000000	1	1.000000	a2e802bc07164c1b7ea78dabb505077bba98ab821774f3c21d1a34f059d567ce	references/7vfc_a/state1_7vfc.A.pdb
7vfq_c	state1	7vfq.C.pdb	1.000000	1	0.965937	a72561e007127a65c400155dadeb90089d3c8324218d14f15ab5468b8b9e340c	references/7vfq_c/state1_7vfq.C.pdb
7vi8_b	state1	7vi8.B.pdb	1.000000	1	0.996063	da84ede4929d4571ce46ad771b37c5a3941c4281b6e73636a87a9d771902472c	references/7vi8_b/state1_7vi8.B.pdb
7vil_a	state1	7vil.A.pdb	1.000000	1	0.944882	a66d5db08ee6c6d75e783148aaf6e684d55461cff4c6a4ee5d5fe94f8b144938	references/7vil_a/state1_7vil.A.pdb
7vma_a	state1	7vma.A.pdb	1.000000	1	1.000000	66b8259f329932aed0737c9233cf2da8a8dc92bcab64772d8c17e8925e3fa921	references/7vma_a/state1_7vma.A.pdb
7vmf_a	state1	7vmf.A.pdb	1.000000	1	1.000000	0d694a5d8b493f08377fa4424d15fb9453ddf91bbb85b1e61db510d6127f2691	references/7vmf_a/state1_7vmf.A.pdb
7vmh_c	state1	7vmh.C.pdb	1.000000	1	1.000000	a5eddf9a654da4c3f8966a16365fe696a2a88597c367d4d27ee8b77b8e1b986d	references/7vmh_c/state1_7vmh.C.pdb
7vp3_c	state1	7vp3.C.pdb	1.000000	1	0.861111	caf8b1f6151075f0fe782b49392268b3783f397b7529cdf2168bbd86fd866802	references/7vp3_c/state1_7vp3.C.pdb
7vp6_d	state1	7vp6.D.pdb	1.000000	1	0.686567	c61de60e472a606677e3ebcec3aa84217d4442ad19ec1365b859a269e15d02f5	references/7vp6_d/state1_7vp6.D.pdb
7vpu_a	state1	7vpu.A.pdb	1.000000	1	0.828313	cf8e7b088e39804779ce52f86c2426904cde5366b36dd867f09621e4f9c2c7bd	references/7vpu_a/state1_7vpu.A.pdb
7vqk_a	state1	7vqk.A.pdb	1.000000	1	0.969849	80c68cecef997c9c08ea9c2d7f71be5e63e4c2147b1de689c217a34d8f47d346	references/7vqk_a/state1_7vqk.A.pdb
7vr2_a	state1	7vr2.A.pdb	1.000000	1	0.979651	bbcc9c4a40af8a83e60b8583aeb2b97f147edd6152e2dbb3e0a6865f5c2e8d4e	references/7vr2_a/state1_7vr2.A.pdb
7vrf_a	state1	7vrf.A.pdb	1.000000	1	0.859155	3a12397a1ad349975ca671154b98dd77ef76ebb9a7cfb4956618a7a874498cf3	references/7vrf_a/state1_7vrf.A.pdb
7vt4_a	state1	7vt4.A.pdb	1.000000	1	0.935897	0326e12a70af265be03ea320e96dae51a1a897f1f647bb03a51b5d0b3a28546e	references/7vt4_a/state1_7vt4.A.pdb
7vt5_a	state1	7vt5.A.pdb	1.000000	1	0.914706	efde449cb9a7dc296a53493f1e24183e6bafbb83ae1cc7d0d057f8284abc4c5f	references/7vt5_a/state1_7vt5.A.pdb
7vyu_a	state1	7vyu.A.pdb	1.000000	1	0.949438	0f988f19d27deeab9f52e51bf7d9aa2066fc8f0fe3ebd1d8ab6d531acbb9641a	references/7vyu_a/state1_7vyu.A.pdb
7w06_a	state1	7w06.A.pdb	1.000000	1	0.688356	25d3b6f4602ee0e1c78c4fd6fdfb75a7e74c63c08213fef7e448f477e47ee6ca	references/7w06_a/state1_7w06.A.pdb
7w16_a	state1	7w16.A.pdb	1.000000	1	0.871287	43917b512ecbdd7ab40cc5c68f8d50086c840f0ebd64463ae1bf64ca7d9d4d25	references/7w16_a/state1_7w16.A.pdb
7w42_b	state1	7w42.B.pdb	1.000000	1	0.945882	f8cf51080c062e8eda20b6b8d367da552e10aed73b537eb5759b476ef2f8fecf	references/7w42_b/state1_7w42.B.pdb
7w52_b	state1	7w52.B.pdb	1.000000	1	0.945946	bff4ccb66484f91d356ab01d89c8f982d1933c1453c9a00c4d4356cf5f51ef96	references/7w52_b/state1_7w52.B.pdb
7w6x_a	state1	7w6x.A.pdb	1.000000	1	0.973799	e3471db151fe968f062ae0aac3ab27fdc884e594b71682b9b2019e8a8f2e8e0d	references/7w6x_a/state1_7w6x.A.pdb
7w7h_e	state1	7w7h.E.pdb	1.000000	1	1.000000	5fdbf72ebb38aee3fbefa927bc292bf9806468b9a01360eaf5b25dd350f20962	references/7w7h_e/state1_7w7h.E.pdb
7w89_a	state1	7w89.A.pdb	1.000000	1	0.904412	f6561c481f0faacaf50443d01c83b1df8d97e27dba126ce50050133d94fffc92	references/7w89_a/state1_7w89.A.pdb
7w8u_a	state1	7w8u.A.pdb	1.000000	1	0.940379	b95dbd93d52d3132c370df65926b594aca9afccb348c1f5e6636bcbf71d88389	references/7w8u_a/state1_7w8u.A.pdb
7wa9_a	state1	7wa9.A.pdb	1.000000	1	0.952703	5cdc565bfcf2e00706a1b87700508d5a16799cf3c9c4cc259155bd75c9fc9f01	references/7wa9_a/state1_7wa9.A.pdb
7wbn_a	state1	7wbn.A.pdb	1.000000	1	1.000000	1460a60c6ed3efa9f122b34ec8bd89f68007d487241b3c3aea67ff1e7a54500c	references/7wbn_a/state1_7wbn.A.pdb
7wf6_a	state1	7wf6.A.pdb	1.000000	1	0.953947	0226f34e835b31ceaa445639477fe40abccb3c2511a345494fe18382209248ad	references/7wf6_a/state1_7wf6.A.pdb
7wf8_b	state1	7wf8.B.pdb	1.000000	1	0.977099	da5b8601ab39da0ebdcd06cfe61467248e830f512152eec7e0c83ecb269c6774	references/7wf8_b/state1_7wf8.B.pdb
7wf9_a	state1	7wf9.A.pdb	1.000000	1	0.976190	4e39b1c18bc3942f871ca2fe6ab2a22d50af7180c2a2bda9b07785a0bdafd690	references/7wf9_a/state1_7wf9.A.pdb
7wfx_a	state1	7wfx.A.pdb	1.000000	1	0.972387	26fb4d808a736fc7f4a32efde359b6a5ce6e3b40ce513c9fd44aa56c2bd6fcf3	references/7wfx_a/state1_7wfx.A.pdb
7whf_g	state1	7whf.G.pdb	1.000000	1	0.795775	d4571fcdb6c1f59a4dd0b6bf9f3a8a75ab4cd3cf4e3c0b29549383d823c73cc3	references/7whf_g/state1_7whf.G.pdb
7wj0_a	state1	7wj0.A.pdb	1.000000	1	0.942308	60430b38cd58356e8866b3fc583a2e51b52d1dcf056cd33e1d5def52252c4e4f	references/7wj0_a/state1_7wj0.A.pdb
7wjt_b	state1	7wjt.B.pdb	1.000000	1	0.937500	ba2ba85b6d63e592b12dd53f84956fd7e7c53c3ed4615723b77ef092a87e8538	references/7wjt_b/state1_7wjt.B.pdb
7wq5_a	state1	7wq5.A.pdb	1.000000	1	0.682540	985228b9a6fa8ac0ed44598d2064a996da24ee924c0b1186db278a7575a8f62f	references/7wq5_a/state1_7wq5.A.pdb
7wua_a	state1	7wua.A.pdb	1.000000	1	0.998344	87e1f787cb90bc0621ded51db197c693e69835b1d643113cd7f0639351f67646	references/7wua_a/state1_7wua.A.pdb
7x0g_a	state1	7x0g.A.pdb	1.000000	1	0.986301	8e8aeed27b94457186fb842593514e5bb30ea5ca98489a41fdf9c887fa0eb19a	references/7x0g_a/state1_7x0g.A.pdb
7x0q_a	state1	7x0q.A.pdb	1.000000	1	0.978378	004463a73c23c2541d508918876d40c82b5253db016079698472fa805c7b34f2	references/7x0q_a/state1_7x0q.A.pdb
7x0r_b	state1	7x0r.B.pdb	1.000000	1	0.937126	123678b18a3c514809e01027a55783cfb6136f972e546164432e66870e204dd9	references/7x0r_b/state1_7x0r.B.pdb
7x15_a	state1	7x15.A.pdb	0.996016	1	0.954198	84ef03656d26f25226b9049e20a1fbcc81a56f747beb66422eb3c40357d2f22b	references/7x15_a/state1_7x15.A.pdb
7x1k_a	state1	7x1k.A.pdb	1.000000	1	0.907895	1d40cd86155ec9af561b5e79ac066fc36100f818d03d007901afde982dc74912	references/7x1k_a/state1_7x1k.A.pdb
7x7w_a	state1	7x7w.A.pdb	1.000000	1	1.000000	1444a059d0ff5f49613401058a8ed1502fceacab8cd9beb5d86d183f90b14bb7	references/7x7w_a/state1_7x7w.A.pdb
7x8c_b	state1	7x8c.B.pdb	1.000000	1	1.000000	d2f2c41f802991f9c1ef08dae550329f0ae0dac057f7149c9ca47794d2c6b259	references/7x8c_b/state1_7x8c.B.pdb
7xce_a	state1	7xce.A.pdb	1.000000	1	0.917910	2dfe1b11e43ca71e14094636c40fbe317461aae71e203ccf71053c61b725495e	references/7xce_a/state1_7xce.A.pdb
7xjt_b	state1	7xjt.B.pdb	1.000000	1	0.982143	3774c99aaa5d68e28b74ed9ab603ae528813078e38a4f138c9236d2533b431bd	references/7xjt_b/state1_7xjt.B.pdb
7xtm_b	state1	7xtm.B.pdb	1.000000	1	0.853659	1db4b059937ac13efdfa3dd4122c97c85e29399c6ecd0a451f34f9494a2b036e	references/7xtm_b/state1_7xtm.B.pdb
7y0i_a	state1	7y0i.A.pdb	1.000000	1	1.000000	406ca6dac68d3e32d57ddf4e5161c57ee88bed9f4cfbbe2e0157f9d573829bcf	references/7y0i_a/state1_7y0i.A.pdb
7y39_b	state1	7y39.B.pdb	1.000000	1	0.956835	84aadb60557bd504540716b33a383e01b4138eac6595f6a22b930c57a9da8d64	references/7y39_b/state1_7y39.B.pdb
7y3k_a	state1	7y3k.A.pdb	1.000000	1	0.683544	8ae1e0073981868676782468f0f707b0661a509196ad4211b826eef41382287d	references/7y3k_a/state1_7y3k.A.pdb
7y3w_a	state1	7y3w.A.pdb	0.997664	1	0.961712	708793c2e7c5a759e445ef204d5dd667481ba024e6950893f0b826bb7ea99eb0	references/7y3w_a/state1_7y3w.A.pdb
7y4n_a	state1	7y4n.A.pdb	1.000000	1	1.000000	450d773fdfc1bd3f3acc847646d308f3525ba47969a0b65d5556f8f3c724b6d0	references/7y4n_a/state1_7y4n.A.pdb
7y78_b	state1	7y78.B.pdb	1.000000	1	0.974286	0c1bcc2f82ef023b8d1357a87c28c7b3badb4a0b64d50dc4ff7f8180d6ada20a	references/7y78_b/state1_7y78.B.pdb
7y79_b	state1	7y79.B.pdb	1.000000	1	0.937500	e915fc45902b6531e8e1f0836b7b73770b0deba60bb7fa42019041cd79615e39	references/7y79_b/state1_7y79.B.pdb
7y8u_e	state1	7y8u.E.pdb	1.000000	1	0.939241	b360e0466855cc9eb529937bc11b707ad4a330b63d97382f0afb2cd16d1648c4	references/7y8u_e/state1_7y8u.E.pdb
7y9b_a	state1	7y9b.A.pdb	1.000000	1	0.850000	1a748acd7c3866e1807320251247403a201027b1a0fe1734effe0056a09ac7d8	references/7y9b_a/state1_7y9b.A.pdb
7ycv_a	state1	7ycv.A.pdb	1.000000	1	0.873016	e28a2e660b2706ef881a5ad5c8ffdb207708dcc86ac9a769596974f950d6c101	references/7ycv_a/state1_7ycv.A.pdb
7ymo_a	state1	7ymo.A.pdb	1.000000	1	0.980952	c0aa5224fe4367938069a3bde691cf973e380537a5809359b927e6c0d1bea7bc	references/7ymo_a/state1_7ymo.A.pdb
7yrt_c	state1	7yrt.C.pdb	1.000000	1	0.855072	30610b69252ed4021de9c4f760e3c044b3198f89b4d0e3ca4d64bce965625909	references/7yrt_c/state1_7yrt.C.pdb
